name,year,selling_price,km_driven,owner,mileage(km/ltr/kg),engine,max_power,seats,fuel_CNG,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Automatic,transmission_Manual,price_category
Hyundai Santro Xing GL LPG,-0.5135140219958177,175000,0.025418393734092055,2.0,0.4238095238095238,0.15503355704697988,-0.7997596672159627,0.24999999999999997,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Hyundai Creta 1.6 CRDi AT SX Plus,1.0395016711756744,1150000,0.018640042432479145,0.0,0.405,0.3214765100671141,0.9683219980574256,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2
Maruti Alto 800 LXI,1.557173568899505,350000,0.0021178111347976833,0.0,0.525,0.057718120805369116,-1.2389824859626748,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Hyundai Elite i20 Petrol Asta Option,1.2983376200375896,690000,0.0076252215673581715,0.0,0.4428571428571429,0.19228187919463088,-0.2721327652055814,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2
Hyundai i20 Asta 1.4 CRDi,0.26299382458992826,535000,0.033891332861108195,0.0,0.5366666666666666,0.25906040268456376,-0.07993781203424936,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Maruti Vitara Brezza ZDi Plus,0.5218297734518437,730000,0.04236427198812433,0.0,0.5785714285714285,0.2093959731543624,-0.08637228644901021,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Hyundai EON Era Plus,0.5218297734518437,280000,0.008048868523708978,0.0,0.5023809523809524,0.06375838926174496,-1.017972277803501,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Swift AMT ZXI,1.2983376200375896,650000,0.013979925912620273,0.0,0.505,0.19228187919463088,-0.27381132374856254,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2
Toyota Innova 2.5 GX 7 STR,-0.5135140219958177,520000,0.06863038328187435,1.0,0.3047619047619048,0.6275167785234899,0.29130338572172937,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Hyundai Xcent 1.2 VTVT E,1.557173568899505,360000,0.02753662851584609,2.0,0.4795238095238095,0.19228187919463088,-0.2721327652055814,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Maruti Swift Dzire Vdi BSIV,-0.772349970857733,250000,0.0720195589326808,0.0,0.4595238095238095,0.2093959731543624,-0.4948215319077358,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Volkswagen Ameo 1.5 TDI Trendline,0.780665722313759,575000,0.01694545460707592,0.0,0.5157142857142857,0.2932885906040268,0.4765043449639736,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Tata Indigo CS LS (TDI) BS III,-0.5135140219958177,170000,0.05083721111514047,4.0,0.4545238095238095,0.25906040268456376,-0.6319038129178562,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Vitara Brezza LDi Option,0.780665722313759,711000,0.022452865039636408,0.0,0.5785714285714285,0.2093959731543624,-0.08637228644901021,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Maruti Wagon R VXI BSIII,-0.2546780731339024,250000,0.03812780242461626,0.0,0.44999999999999996,0.12550335570469798,-0.6850581667789235,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Swift Dzire VDI Optional,0.780665722313759,675000,0.014827219825321886,0.0,0.633095238095238,0.2093959731543624,-0.49202393433610087,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Maruti Wagon R VXI BS IV,0.5218297734518437,325000,0.021181924170583986,0.0,0.48833333333333334,0.12550335570469798,-0.6867367253219042,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Alto 800 LXI,0.5218297734518437,250000,0.008472515480059785,0.0,0.5414285714285714,0.057718120805369116,-1.2389824859626748,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Swift AMT ZDI,1.2983376200375896,740000,0.016098160694374305,0.0,0.6761904761904761,0.2093959731543624,-0.49202393433610087,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2
Honda Amaze S i-VTEC,1.2983376200375896,690000,0.0005515883371687504,0.0,0.4238095238095238,0.19261744966442954,-0.13672904273844208,0.24999999999999997,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2
Audi Q5 35TDI Premium Plus,1.0395016711756744,3975000,0.013471549564999305,0.0,0.405,0.45100671140939597,2.697237297327922,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
Lexus ES 300h,1.2983376200375896,5150000,0.008472515480059785,0.0,0.5326190476190477,0.6251677852348992,3.440279212354207,0.24999999999999997,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2
Jaguar XF 2.0 Diesel Portfolio,0.780665722313759,3200000,0.019063689388829953,0.0,0.46023809523809517,0.46140939597315433,2.3895015644480604,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
Jeep Wrangler 2016-2019 3.6 4X4,0.780665722313759,4100000,0.007201574611007364,0.0,0.22619047619047616,1.0,5.271027063232221,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2
Land Rover Discovery Sport TD4 SE,1.2983376200375896,4500000,0.00889616243641059,0.0,0.30547619047619046,0.46140939597315433,1.586870821145948,0.41666666666666663,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
BMW 5 Series 520d Sport Line,1.0395016711756744,3790000,0.01249716156539245,0.0,0.5352380952380952,0.46006711409395973,2.689963543641671,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
Honda CR-V 2.4L 4WD AT AVN,0.780665722313759,1750000,0.030925804166652544,0.0,0.2857142857142857,0.5805369127516778,2.6804517118981117,0.24999999999999997,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2
Skoda Superb LK 1.8 TSI AT,1.0395016711756744,1864999,0.021181924170583986,0.0,0.34928571428571425,0.39395973154362407,2.402370513277582,0.24999999999999997,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2
Maruti Ciaz 1.3 Alpha,0.780665722313759,800000,0.011882873478683779,0.0,0.6688095238095237,0.2093959731543624,-0.08637228644901021,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
Honda CR-V 2.4L 4WD AT AVN,0.780665722313759,1825000,0.02457109982139044,0.0,0.2857142857142857,0.5805369127516778,2.6804517118981117,0.24999999999999997,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2
Tata Hexa XTA,0.780665722313759,1295000,0.02457109982139044,0.0,0.41904761904761906,0.5218120805369127,1.7421374863716967,0.41666666666666663,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
Renault Duster 85PS Diesel RxZ,0.004157875728012938,425000,0.029231216341249314,0.0,0.47309523809523807,0.2808724832214765,-0.21785937231586036,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
Mercedes-Benz GL-Class 350 CDI Luxury,0.5218297734518437,4090000,0.02965486329760012,0.0,0.2857142857142857,0.7929530201342281,3.704372423116561,0.41666666666666663,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
Hyundai Creta 1.6 SX Automatic Diesel,0.26299382458992826,910000,0.01694545460707592,0.0,0.41904761904761906,0.3214765100671141,0.9683219980574256,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
Toyota Corolla Altis 1.8 G CVT,-0.2546780731339024,625000,0.016521807650725112,0.0,0.33999999999999997,0.39395973154362407,1.2992777907818587,0.24999999999999997,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2
Volvo XC40 D4 R-Design,1.0395016711756744,3400000,0.009319809392761398,0.0,0.42857142857142855,0.45134228187919456,2.7531892487606244,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
Maruti Ciaz ZDi,0.26299382458992826,535000,0.01694545460707592,0.0,0.6240476190476191,0.2093959731543624,-0.08637228644901021,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
Mahindra Bolero 2011-2019 SLX,-0.772349970857733,325000,0.060157444154858214,0.0,0.38,0.6372483221476509,-0.8249380453606786,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Swift VXI Deca,0.5218297734518437,500000,0.009721003060425613,0.0,0.48571428571428565,0.19228187919463088,-0.27381132374856254,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Hyundai i10 Sportz,-0.2546780731339024,300000,0.012708985043567853,2.0,0.4847619047619047,0.19228187919463088,-0.35494165332598043,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Hyundai EON D Lite Plus,0.5218297734518437,270000,0.0032497958021670387,0.0,0.5023809523809524,0.06375838926174496,-1.017972277803501,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Alto LXi,-1.0311859197196485,160000,0.015530050125907875,0.0,0.469047619047619,0.057718120805369116,-1.266958461679026,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Omni E MPI STD BS IV,0.5218297734518437,210000,0.025418393734092055,0.0,0.4,0.057718120805369116,-1.6054677678468736,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Mahindra XUV500 W4,0.004157875728012938,850000,0.05083721111514047,0.0,0.35952380952380947,0.5218120805369127,1.3543904629430703,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Mahindra XUV500 W4,0.004157875728012938,880000,0.05083721111514047,0.0,0.35952380952380947,0.5218120805369127,1.3543904629430703,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Maruti Zen Estilo Sports,-1.0311859197196485,150000,0.016521807650725112,0.0,0.40238095238095234,0.14664429530201342,-0.7466053133548956,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Mahindra TUV 300 T8 AMT,0.26299382458992826,775000,0.019063689388829953,0.0,0.44023809523809515,0.2916107382550335,0.2353514342890272,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2
Maruti Alto LXi,-1.2900218685815639,160000,0.02965486329760012,4.0,0.469047619047619,0.057718120805369116,-1.266958461679026,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Ford Figo Diesel EXI,-0.5135140219958177,220000,0.04236427198812433,2.0,0.47619047619047616,0.2600671140939598,-0.6598797886342074,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Hyundai i20 1.4 Asta Option,0.780665722313759,670000,0.02033463025788237,0.0,0.5366666666666666,0.25906040268456376,-0.07993781203424936,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Hyundai i20 1.4 Sportz,1.0395016711756744,780000,0.014827219825321886,0.0,0.5366666666666666,0.25906040268456376,-0.07993781203424936,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Maruti Baleno Sigma 1.2,0.780665722313759,515000,0.009743456349112205,0.0,0.5095238095238095,0.19228187919463088,-0.2374425553173062,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Hyundai i20 2015-2017 Asta 1.4 CRDi,0.780665722313759,800000,0.005930633741954944,0.0,0.5366666666666666,0.25906040268456376,-0.07993781203424936,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Hyundai i20 2015-2017 Asta 1.4 CRDi,0.780665722313759,800000,0.005930633741954944,0.0,0.5366666666666666,0.25906040268456376,-0.07993781203424936,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Mahindra XUV500 W8 2WD,0.004157875728012938,850000,0.025418393734092055,0.0,0.35952380952380947,0.5218120805369127,1.3543904629430703,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Hyundai EON Era Plus,-0.2546780731339024,200000,0.025418393734092055,2.0,0.5023809523809524,0.06375838926174496,-1.017972277803501,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Skoda Fabia 1.4 TDI Ambiente,-1.548857817443479,140000,0.06354661980566467,4.0,0.4619047619047618,0.2677852348993288,-0.6039278372015052,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Hyundai Verna 1.6 VTVT AT SX,0.5218297734518437,800000,0.033891332861108195,2.0,0.405,0.324496644295302,0.831239717047305,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2
Maruti Alto K10 2010-2014 VXI,-0.2546780731339024,250000,0.014827219825321886,0.0,0.4980952380952381,0.12550335570469798,-0.6850581667789235,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,0.780665722313759,800000,0.01885186591065455,0.0,0.5976190476190476,0.2093959731543624,-0.08637228644901021,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Maruti Ciaz ZDi Plus,0.26299382458992826,600000,0.025418393734092055,4.0,0.6240476190476191,0.2093959731543624,-0.08637228644901021,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Renault Fluence Diesel E4,-0.5135140219958177,250000,0.05083721111514047,4.0,0.5190476190476191,0.2808724832214765,-0.38012003147069656,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Honda Amaze S i-DTEC,0.5218297734518437,500000,0.033891332861108195,2.0,0.6142857142857143,0.2932885906040268,0.19618506828613552,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Maruti Gypsy King Soft Top MPI BSIV,1.2983376200375896,750000,0.004193681220916636,0.0,0.28476190476190477,0.22617449664429531,-0.3241680800379944,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2
Maruti Swift ZDi,0.004157875728012938,650000,0.028807569384898507,0.0,0.5452380952380952,0.2093959731543624,-0.49202393433610087,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Honda BRV i-DTEC V MT,0.5218297734518437,950000,0.025418393734092055,0.0,0.5214285714285714,0.2932885906040268,0.19618506828613552,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Chevrolet Tavera Neo 3 LS 10 Seats BSIII,0.26299382458992826,580000,0.046600741551632394,2.0,0.3233333333333333,0.6291946308724832,-0.5367854954822624,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,1.2983376200375896,640000,0.004236045916551717,0.0,0.44999999999999996,0.19228187919463088,-0.2721327652055814,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2
Mahindra Scorpio VLX 2WD AT BSIII,0.004157875728012938,800000,0.033891332861108195,0.0,0.2807142857142857,0.5218120805369127,0.7948709486160488,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2
Maruti A-Star Vxi,-0.772349970857733,347000,0.012708985043567853,0.0,0.45238095238095233,0.12550335570469798,-0.7130341424952745,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Mahindra XUV500 W8 2WD,0.004157875728012938,1000000,0.05083721111514047,4.0,0.35952380952380947,0.5218120805369127,1.3543904629430703,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Hyundai EON Sportz,0.5218297734518437,300000,0.014827219825321886,0.0,0.5023809523809524,0.06375838926174496,-1.017972277803501,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Tata Tigor 1.2 Revotron XZ,0.780665722313759,493000,0.01694545460707592,0.0,0.48333333333333334,0.1929530201342282,-0.21226417717259008,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Hyundai Grand i10 Magna,0.004157875728012938,370000,0.025418393734092055,0.0,0.44999999999999996,0.19228187919463088,-0.2682161286052922,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Maruti Swift Dzire ZDi,-1.548857817443479,250000,0.03812780242461626,1.0,0.4595238095238095,0.2093959731543624,-0.4948215319077358,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Datsun RediGO 1.0 T Option,0.780665722313759,300000,0.008472515480059785,0.0,0.5357142857142857,0.12583892617449663,-0.6878557643505584,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Renault KWID Climber 1.0 AMT,0.780665722313759,450000,0.01694545460707592,0.0,0.5723809523809523,0.12583892617449663,-0.6878557643505584,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
Ford Figo Diesel Titanium,-1.0311859197196485,185000,0.05266567137875055,2.0,0.47619047619047616,0.2600671140939598,-0.6598797886342074,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
Mahindra XUV300 W8 Option Dual Tone Diesel BSIV,1.2983376200375896,1225000,0.0027719220354033287,0.0,0.47619047619047616,0.2929530201342282,0.6549910700342934,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Toyota Innova 2.5 GX (Diesel) 8 Seater,0.26299382458992826,1000000,0.021181924170583986,0.0,0.3092857142857143,0.6275167785234899,0.2521370197188377,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Hyundai i20 Magna 1.2,0.5218297734518437,600000,0.004236045916551717,0.0,0.4428571428571429,0.19228187919463088,-0.27297204447707196,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Mahindra XUV500 W7 BSIV,1.0395016711756744,1100000,0.021181924170583986,0.0,0.35952380952380947,0.5218120805369127,1.714441270412509,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Hyundai Grand i10 SportZ Edition,0.26299382458992826,360000,0.012708985043567853,2.0,0.44999999999999996,0.19228187919463088,-0.2721327652055814,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Maruti Swift Dzire VXi,-0.5135140219958177,285000,0.029231216341249314,0.0,0.41666666666666663,0.22617449664429531,-0.1619074208831582,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Mahindra KUV 100 mFALCON D75 K8,0.5218297734518437,350000,0.021012465388043664,2.0,0.6028571428571429,0.19261744966442954,-0.40809600718704764,0.33333333333333337,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Hyundai i10 Era,-1.548857817443479,130000,0.012708985043567853,2.0,0.4716666666666666,0.15503355704697988,-0.6584809898483899,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Chevrolet Enjoy 1.3 TCDi LTZ 8,0.5218297734518437,500000,0.0838816737105034,0.0,0.4333333333333333,0.2093959731543624,-0.4992976880223523,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Hyundai i20 Asta (o),-1.0311859197196485,350000,0.033891332861108195,0.0,0.40476190476190477,0.19228187919463088,-0.3241680800379944,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Maruti Baleno Delta Automatic,1.2983376200375896,685000,0.008048868523708978,0.0,0.5095238095238095,0.19228187919463088,-0.2374425553173062,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2
Maruti Eeco CNG 5 Seater AC BSIV,1.557173568899505,399000,0.0021178111347976833,0.0,0.5223809523809524,0.19194630872483223,-0.8361284356472191,0.24999999999999997,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Hyundai Grand i10 1.2 Kappa Magna BSIV,0.780665722313759,525000,0.004236045916551717,0.0,0.44999999999999996,0.19228187919463088,-0.2721327652055814,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Maruti Ertiga BSIV VXI,0.780665722313759,765000,0.01694545460707592,0.0,0.41666666666666663,0.2513422818791946,-0.01363474958649757,0.41666666666666663,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2
Maruti Swift VDI,-0.5135140219958177,450000,0.04109333111907191,4.0,0.5452380952380952,0.2093959731543624,-0.49202393433610087,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Nissan Micra Active XV,0.004157875728012938,390000,0.012708985043567853,0.0,0.4688095238095238,0.19261744966442954,-0.6867367253219042,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Maruti Ertiga SHVS ZDI Plus,0.780665722313759,940000,0.05083721111514047,0.0,0.5838095238095238,0.2093959731543624,-0.08637228644901021,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Renault Duster 110PS Diesel RxZ,-0.2546780731339024,650000,0.05083721111514047,2.0,0.45261904761904764,0.2808724832214765,0.4717484290921939,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Ford Figo Diesel Titanium,-0.5135140219958177,320000,0.04405631793178945,1.0,0.47619047619047616,0.2600671140939598,-0.6598797886342074,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Toyota Corolla AE,-2.843037561753056,145000,0.02965486329760012,2.0,0.319047619047619,0.39261744966442946,0.9347508271978041,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Ford Figo Aspire 1.5 TDCi Titanium,0.780665722313759,670000,0.02965486329760012,0.0,0.6149999999999999,0.2932885906040268,0.2073754585726761,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Maruti SX4 ZDI Leather,-0.772349970857733,350000,0.048718976333386434,1.0,0.5119047619047619,0.2093959731543624,-0.07797949373410497,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Tata Indica Vista Quadrajet VX,-0.5135140219958177,285000,0.07540873458348726,2.0,0.530952380952381,0.2093959731543624,-0.49202393433610087,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Zen Estilo LX BSIV,-0.772349970857733,300000,0.01694545460707592,4.0,0.45238095238095233,0.12550335570469798,-0.6850581667789235,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Ford Figo Diesel EXI,-0.772349970857733,300000,0.033891332861108195,0.0,0.47619047619047616,0.2600671140939598,-0.6598797886342074,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Audi Q7 3.0 TDI Quattro,-1.2900218685815639,810000,0.04151697807542271,1.0,0.28738095238095235,0.7862416107382549,4.19115440058107,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2
Tata Indica V2 DLS TC,-1.2900218685815639,90000,0.04998991720243885,2.0,0.4,0.2620805369127517,-0.8277356429323138,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Alto LX,-2.5842016128911407,100000,0.04236427198812433,2.0,0.469047619047619,0.057718120805369116,-1.266958461679026,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Tata Indica V2 2001-2011 DLS BSIII,-1.2900218685815639,90000,0.05083721111514047,2.0,0.42571428571428566,0.25906040268456376,-1.085114619522744,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Mahindra Scorpio Gateway 2WD,-0.2546780731339024,459999,0.05083721111514047,2.0,0.3214285714285714,0.6661073825503355,0.6549910700342934,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,-1.2900218685815639,525000,0.09193096588116872,1.0,0.3047619047619048,0.6275167785234899,0.29130338572172937,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Maruti Wagon R AX BSIV,-0.772349970857733,250000,0.02753662851584609,2.0,0.44999999999999996,0.12550335570469798,-0.6850581667789235,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Hyundai i10 Asta,-0.5135140219958177,300000,0.017369101563426727,2.0,0.4847619047619047,0.19228187919463088,-0.35494165332598043,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Swift ZXI ABS,-2.325365664029225,130000,0.05083721111514047,2.0,0.38333333333333336,0.22617449664429531,-0.09476507916391547,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Alto K10 LXI,-0.772349970857733,199000,0.02965486329760012,4.0,0.4980952380952381,0.12550335570469798,-0.6850581667789235,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Renault Duster 85PS Diesel RxL Optional,-0.5135140219958177,545000,0.03812780242461626,2.0,0.48714285714285716,0.2808724832214765,-0.21785937231586036,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
